#The data included in this document is from www.refuges.info. The data is made available under CC By-Sa 2.0
id_point;nom;type;altitude;latitude;longitude;état;nombre de place;lien
3325;Refuge-bivouac Rosaire et Clermont;cabane non gardée;2704;45.82635;7.45807;;18;http://www.refuges.info/point/3325/cabane-non-gardee/Alpes-Pennines-Haut-Valais/Refuge-bivouac-Rosaire-et-Clermont/
3218;Chapelle du Mont Thabor;cabane non gardée;3178;45.11397;6.56582;Fermée;0;http://www.refuges.info/point/3218/cabane-non-gardee/Cerces-Ambin/Chapelle-du-Mont-Thabor/
1566;Refuge-bivouac du Lac de Luseney (Luca Reboulaz);cabane non gardée;2574;45.86358;7.51275;;24;http://www.refuges.info/point/1566/cabane-non-gardee/Alpes-Pennines-Haut-Valais/Refuge-bivouac-du-Lac-de-Luseney-Luca-Reboulaz/
2070;Refuge-bivouac de la Sassa (F.Ceresa);cabane non gardée;2973;45.9265;7.4656;;12;http://www.refuges.info/point/2070/cabane-non-gardee/Alpes-Pennines-Haut-Valais/Refuge-bivouac-de-la-Sassa-FCeresa/
2769;Le planaz;cabane non gardée;1470;45.47349;6.22692;;0;http://www.refuges.info/point/2769/cabane-non-gardee/Belledonne/Le-planaz/
6465;Bivacco Scaredi;cabane non gardée;1840;46.0651394852842;8.47077012062073;;14;http://www.refuges.info/point/6465/cabane-non-gardee/Tessin-lac-Majeur/Bivacco-Scaredi/
2384;Refuge-bivouac du Laggin (Lagginbiwak);cabane non gardée;2428;46.16444;8.04539;;10;http://www.refuges.info/point/2384/cabane-non-gardee/Alpes-Pennines-Haut-Valais/Refuge-bivouac-du-Laggin-Lagginbiwak/
6462;Bivouac Cortechuiso;cabane non gardée;1870;46.067930950982;8.48459959030152;;6;http://www.refuges.info/point/6462/cabane-non-gardee/Tessin-lac-Majeur/Bivouac-Cortechuiso/
3978;Albagno;cabane non gardée;1870;46.2225;8.95638;;28;http://www.refuges.info/point/3978/cabane-non-gardee/Tessin-lac-Majeur/Albagno/
3980;Alpe Sponda;cabane non gardée;1997;46.41757;8.78583;;46;http://www.refuges.info/point/3980/cabane-non-gardee/Tessin-lac-Majeur/Alpe-Sponda/
2464;Refuge-bivouac Mischabeljoch (Mischabeljoch biwak);cabane non gardée;3851;46.0742;7.86595;;24;http://www.refuges.info/point/2464/cabane-non-gardee/Alpes-Pennines-Haut-Valais/Refuge-bivouac-Mischabeljoch-Mischabeljoch-biwak/
4302;Alpetto Caviano;cabane non gardée;1255;46.09957;8.78848;;10;http://www.refuges.info/point/4302/cabane-non-gardee/Tessin-lac-Majeur/Alpetto-Caviano/
3336;Arbenbiwak;cabane non gardée;3224;46.03132;7.66509;;15;http://www.refuges.info/point/3336/cabane-non-gardee/Alpes-Pennines-Haut-Valais/Arbenbiwak/
6428;Refuge alpage de Louvie;cabane non gardée;2220;46.0519544157467;7.30847239494324;;4;http://www.refuges.info/point/6428/cabane-non-gardee/Alpes-Pennines-Haut-Valais/Refuge-alpage-de-Louvie/
5778;Chalet du Levant;cabane non gardée;1660;45.3223;6.0613;Fermée;0;http://www.refuges.info/point/5778/cabane-non-gardee/Belledonne/chalet-du-Levant/
3328;Refuge-bivouac Chentre Carlo / Bionaz Ettore;cabane non gardée;2530;45.88075;7.47888;;16;http://www.refuges.info/point/3328/cabane-non-gardee/Alpes-Pennines-Haut-Valais/Refuge-bivouac-Chentre-Carlo-Bionaz-Ettore/
6468;Alpe Cavaglione;cabane non gardée;1630;45.8742192442697;8.11630010604859;;0;http://www.refuges.info/point/6468/cabane-non-gardee/Alpes-Pennines-Haut-Valais/Alpe-Cavaglione/
6554;Abri-bivouac Città di Gallarate;cabane non gardée;3970;45.95196;7.87728;;9;http://www.refuges.info/point/6554/cabane-non-gardee/Alpes-Pennines-Haut-Valais/Abri-bivouac-Citta-di-Gallarate/
468;Chalet de Revaux;cabane non gardée;1450;45.43346;6.24566;;0;http://www.refuges.info/point/468/cabane-non-gardee/Belledonne/Chalet-de-Revaux/
2364;Refuge-bivouac Nino Regondi (Morion);cabane non gardée;2590;45.8767;7.3416;;16;http://www.refuges.info/point/2364/cabane-non-gardee/Alpes-Pennines-Haut-Valais/Refuge-bivouac-Nino-Regondi-Morion/
6581;Bivacco Achille Ratti;cabane non gardée;3740;45.949143057471;7.60083854198456;;6;http://www.refuges.info/point/6581/cabane-non-gardee/Alpes-Pennines-Haut-Valais/Bivacco-Achille-Ratti/
2190;Cabane de l'Echaillon;cabane non gardée;1300;45.28784;5.68417;;2;http://www.refuges.info/point/2190/cabane-non-gardee/Chartreuse/Cabane-de-l-Echaillon/
6466;Bivacco Vou  (di sopra);cabane non gardée;1410;46.0702589254175;8.49478930234909;;10;http://www.refuges.info/point/6466/cabane-non-gardee/Tessin-lac-Majeur/Bivacco-Vou-di-sopra/
2940;Abri de Tardevant;cabane non gardée;1690;45.83854;6.43009;;2;http://www.refuges.info/point/2940/cabane-non-gardee/Bornes-Aravis/Abri-de-Tardevant/
5780;Chalet des Vuardes;cabane non gardée;1665;46.0212018428314;6.58708691596985;;0;http://www.refuges.info/point/5780/cabane-non-gardee/Bornes-Aravis/Chalet-des-Vuardes/
4805;Abri de Sornin;cabane non gardée;1350;45.20761;5.617;;0;http://www.refuges.info/point/4805/cabane-non-gardee/Vercors/abri-de-Sornin/
498;Ancienne batterie de RocheBrune;cabane non gardée;1400;45.51273;6.26535;;1;http://www.refuges.info/point/498/cabane-non-gardee/Belledonne/Ancienne-batterie-de-RocheBrune/
3401;Chalet du Plan du Four;cabane non gardée;1230;45.39623;6.10204;;0;http://www.refuges.info/point/3401/cabane-non-gardee/Belledonne/Chalet-du-Plan-du-Four/
6464;Bivacco In la Piana;cabane non gardée;970;46.0564068692163;8.41934680938721;;20;http://www.refuges.info/point/6464/cabane-non-gardee/Tessin-lac-Majeur/Bivacco-In-la-Piana/
2587;Le vieux refuge de la Rivière Blanche;cabane non gardée;198;-22.16823;166.66602;;4;http://www.refuges.info/point/2587/cabane-non-gardee/Nouvelle-Caledonie/Le-vieux-refuge-de-la-Riviere-Blanche/
1589;Cabane de l'Echarasson;cabane non gardée;890;45.0583;5.4429;Détruite;0;http://www.refuges.info/point/1589/cabane-non-gardee/Vercors/Cabane-de-l-Echarasson/
1834;Refuge du Humboldt;cabane non gardée;1360;-21.88265;166.41257;;8;http://www.refuges.info/point/1834/cabane-non-gardee/Nouvelle-Caledonie/Refuge-du-Humboldt/
1839;Cabane de la Rivière Bleue de Prony;cabane non gardée;0;-22.30192;166.83123;Fermée;6;http://www.refuges.info/point/1839/cabane-non-gardee/Nouvelle-Caledonie/Cabane-de-la-Riviere-Bleue-de-Prony/
1848;Refuge de Ouénarou;cabane non gardée;178;-22.15264;166.73158;;8;http://www.refuges.info/point/1848/cabane-non-gardee/Nouvelle-Caledonie/Refuge-de-Ouenarou/
3705;Baraque de Pied Chevrier;cabane non gardée;1030;45.40596;6.15837;;0;http://www.refuges.info/point/3705/cabane-non-gardee/Belledonne/Baraque-de-Pied-Chevrier/
2866;Cabane de Faucon;cabane non gardée;500;44.6723;5.0918;;0;http://www.refuges.info/point/2866/cabane-non-gardee/Diois/Cabane-de-Faucon/
2325;Refuge des Girards;cabane non gardée;1207;44.64646;5.17939;;12;http://www.refuges.info/point/2325/cabane-non-gardee/Diois/Refuge-des-Girards/
2693;Refuge des Princes;cabane non gardée;907;44.6418;5.15079;;0;http://www.refuges.info/point/2693/cabane-non-gardee/Diois/Refuge-des-Princes/
2713;Bergerie du Bois Vert;cabane non gardée;1160;44.63587;5.17882;Fermée;0;http://www.refuges.info/point/2713/cabane-non-gardee/Diois/Bergerie-du-Bois-Vert/
1882;Abri des fougères;cabane non gardée;870;-22.08364;166.57673;;4;http://www.refuges.info/point/1882/cabane-non-gardee/Nouvelle-Caledonie/Abri-des-fougeres/
565;Chalet ONF de Lescherette;cabane non gardée;1100;45.36797;6.24638;;4;http://www.refuges.info/point/565/cabane-non-gardee/Belledonne/Chalet-ONF-de-Lescherette/
1841;Abri du Doo Manik;cabane non gardée;260;-20.558;164.79306;;4;http://www.refuges.info/point/1841/cabane-non-gardee/Nouvelle-Caledonie/Abri-du-Doo-Manik/
1838;Refuge des Néocallitropsis;cabane non gardée;270;-22.26243;166.80975;;8;http://www.refuges.info/point/1838/cabane-non-gardee/Nouvelle-Caledonie/Refuge-des-Neocallitropsis/
6392;Chapelle des Sadous;cabane non gardée;873;44.6304588824755;5.25270938873291;;0;http://www.refuges.info/point/6392/cabane-non-gardee/Diois/Chapelle-des-Sadous/
4053;Gîte forestier de Fontcouverte;cabane non gardée;1150;44.69555;5.34841;Fermée;0;http://www.refuges.info/point/4053/cabane-non-gardee/Diois/Gite-forestier-de-Fontcouverte/
3628;Abri de fortune du Planiaud;cabane non gardée;2275;45.0622;6.5373;Détruite;2;http://www.refuges.info/point/3628/cabane-non-gardee/Cerces-Ambin/Abri-de-fortune-du-Planiaud/
6678;Cabane Émile Locatelli;cabane non gardée;1175;45.13543;5.470071;;2;http://www.refuges.info/point/6678/cabane-non-gardee/Vercors/Cabane-Emile-Locatelli/
2576;Chalet communal des Violettes;cabane non gardée;1725;45.3014;6.0549;;0;http://www.refuges.info/point/2576/cabane-non-gardee/Belledonne/Chalet-communal-des-Violettes/
5700;Le Triangle à Vent (2);cabane non gardée;2305;45.0243722215585;6.52570188045502;;0;http://www.refuges.info/point/5700/cabane-non-gardee/Cerces-Ambin/Le-Triangle-a-Vent-2/
3076;Cabane des Pâtres;cabane non gardée;1384;44.74274;5.63798;;0;http://www.refuges.info/point/3076/cabane-non-gardee/Diois/Cabane-des-Patres/
5936;La Pierre du Déjeuner;cabane non gardée;2410;45.1149;6.5424;;1;http://www.refuges.info/point/5936/cabane-non-gardee/Cerces-Ambin/La-Pierre-du-Dejeuner/
2331;Cabane de Jiboui;cabane non gardée;1550;44.74552;5.62221;Fermée;0;http://www.refuges.info/point/2331/cabane-non-gardee/Diois/Cabane-de-Jiboui/
2290;Cabane de bois noir ou du col de Boulc;cabane non gardée;1232;44.65958;5.62552;;6;http://www.refuges.info/point/2290/cabane-non-gardee/Diois/Cabane-de-bois-noir-ou-du-col-de-Boulc/
35;Cabane du Chazeau;cabane non gardée;1778;45.15248;6.02506;;6;http://www.refuges.info/point/35/cabane-non-gardee/Belledonne/Cabane-du-Chazeau/
3620;Cabane de berger du Chardonnet;cabane non gardée;2219;45.02514;6.52868;Détruite;6;http://www.refuges.info/point/3620/cabane-non-gardee/Cerces-Ambin/Cabane-de-berger-du-Chardonnet/
2332;Ancienne cabane de Jiboui;cabane non gardée;1560;44.74521;5.6226;;0;http://www.refuges.info/point/2332/cabane-non-gardee/Diois/Ancienne-cabane-de-Jiboui/
4512;Cabane du Clot des Vaches;cabane non gardée;2260;45.03169;6.48097;Fermée;0;http://www.refuges.info/point/4512/cabane-non-gardee/Cerces-Ambin/cabane-du-Clot-des-Vaches/
2333;Cabane pastorale du Jocou;cabane non gardée;2000;44.72151;5.64704;Fermée;0;http://www.refuges.info/point/2333/cabane-non-gardee/Diois/Cabane-pastorale-du-Jocou/
25;Habert des Ramées;cabane non gardée;1620;45.12756;5.62296;;8;http://www.refuges.info/point/25/cabane-non-gardee/Vercors/Habert-des-Ramees/
6007;Abri de la Frêche;cabane non gardée;1750;45.3970939315347;6.21909856796265;;6;http://www.refuges.info/point/6007/cabane-non-gardee/Belledonne/abri-de-la-Freche/
507;Bergerie du Clot d'Âne;cabane non gardée;2450;45.0408;6.4785;;4;http://www.refuges.info/point/507/cabane-non-gardee/Cerces-Ambin/Bergerie-du-Clot-d-Ane/
77;Cabane Josseaume;cabane non gardée;700;44.7355;5.4369;;0;http://www.refuges.info/point/77/cabane-non-gardee/Diois/Cabane-Josseaume/
1631;Gite de Chercheliot;cabane non gardée;1139;44.70325;5.565;;0;http://www.refuges.info/point/1631/cabane-non-gardee/Diois/Gite-de-Chercheliot/
5701;Cabane de berger du lac du Châtelard;cabane non gardée;2300;45.0238717278431;6.52558386325836;;2;http://www.refuges.info/point/5701/cabane-non-gardee/Cerces-Ambin/Cabane-de-berger-du-lac-du-Chatelard/
6029;Abri du Pic;cabane non gardée;1160;44.4814885930401;5.57797014713287;;0;http://www.refuges.info/point/6029/cabane-non-gardee/Diois/Abri-du-Pic/
3760;Cabane Jean-Luc Coutaz-Replan;cabane non gardée;2140;45.25253;6.08376;;3;http://www.refuges.info/point/3760/cabane-non-gardee/Belledonne/Cabane-Jean-Luc-Coutaz-Replan/
5702;Petit abri en pierres des Routières;cabane non gardée;2280;45.0768769825911;6.46160781383514;;0;http://www.refuges.info/point/5702/cabane-non-gardee/Cerces-Ambin/Petit-abri-en-pierres-des-Routieres/
6748;Cabane de la Bisquerle;cabane non gardée;850;44.5550007936823;5.03414154052734;;12;http://www.refuges.info/point/6748/cabane-non-gardee/Baronnies-Luberon/Cabane-de-la-Bisquerle/
4023;Abri de la Pousterle;cabane non gardée;851;44.54167;5.09417;;4;http://www.refuges.info/point/4023/cabane-non-gardee/Baronnies-Luberon/Abri-de-la-Pousterle/
5696;Cabane de l'Ours;cabane non gardée;2465;45.0905277483427;6.51151299476624;;0;http://www.refuges.info/point/5696/cabane-non-gardee/Cerces-Ambin/Cabane-de-l-Ours/
6067;Grange des Chalets de Tinnaz;cabane non gardée;1548;46.0043886571608;6.36368231411325;;0;http://www.refuges.info/point/6067/cabane-non-gardee/Bornes-Aravis/Grange-des-Chalets-de-Tinnaz/
1468;Refuge des Feuilles;cabane non gardée;1210;45.13346;5.50863;;15;http://www.refuges.info/point/1468/cabane-non-gardee/Vercors/Refuge-des-Feuilles/
2773;Bergerie de l'Ane;cabane non gardée;1950;45.21314;6.1204;;2;http://www.refuges.info/point/2773/cabane-non-gardee/Belledonne/Bergerie-de-l-Ane/
6537;Cabane de berger;cabane non gardée;2400;44.9894;6.6083;;0;http://www.refuges.info/point/6537/cabane-non-gardee/Cerces-Ambin/Cabane-de-berger/
1084;Refuge du Col du Petit Cucheron;cabane non gardée;1228;45.50643;6.25894;;4;http://www.refuges.info/point/1084/cabane-non-gardee/Belledonne/Refuge-du-Col-du-Petit-Cucheron/
2948;Le Triangle à vent;cabane non gardée;2300;45.02382;6.52543;;0;http://www.refuges.info/point/2948/cabane-non-gardee/Cerces-Ambin/Le-Triangle-a-vent/
4162;Cabane-réserve du Lac Rond;cabane non gardée;2455;45.08684;6.52743;Fermée;0;http://www.refuges.info/point/4162/cabane-non-gardee/Cerces-Ambin/Cabane-reserve-du-Lac-Rond/
3933;Refuge de Notre Dame de Lure;cabane non gardée;1230;44.09701;5.79256;Clé à récupérer avant;12;http://www.refuges.info/point/3933/cabane-non-gardee/Baronnies-Luberon/Refuge-de-Notre-Dame-de-Lure/
613;Cabane de la Renardière;cabane non gardée;950;45.2829;5.5979;;0;http://www.refuges.info/point/613/cabane-non-gardee/Vercors/Cabane-de-la-Renardiere/
45;Chalet du Vay;cabane non gardée;2040;45.32627;6.14167;;6;http://www.refuges.info/point/45/cabane-non-gardee/Belledonne/chalet-du-Vay/
6;Cabane du Merdaret;cabane non gardée;1720;45.283;6.0367;Fermée;15;http://www.refuges.info/point/6/cabane-non-gardee/Belledonne/Cabane-du-Merdaret/
3267;Abri du Chalet de Colomban d'en Haut;cabane non gardée;1680;45.88426;6.37994;;0;http://www.refuges.info/point/3267/cabane-non-gardee/Bornes-Aravis/Abri-du-Chalet-de-Colomban-d-en-Haut/
1655;Abri du Moucherotte;cabane non gardée;1836;45.14867;5.6372;;0;http://www.refuges.info/point/1655/cabane-non-gardee/Vercors/Abri-du-Moucherotte/
3466;Premier chalet de Combe Madame;cabane non gardée;1450;45.2714;6.09599;;8;http://www.refuges.info/point/3466/cabane-non-gardee/Belledonne/Premier-chalet-de-Combe-Madame/
4911;Deuxième bergerie de l'âne;cabane non gardée;2100;45.21191;6.10703;;2;http://www.refuges.info/point/4911/cabane-non-gardee/Belledonne/deuxieme-bergerie-de-l-ane/
6620;Cabane forestière du Mouflon;cabane non gardée;1165;44.1586211661932;5.38757085800171;Fermée;0;http://www.refuges.info/point/6620/cabane-non-gardee/Baronnies-Luberon/cabane-forestiere-du-Mouflon/
4927;Cabane de Rouabe;cabane non gardée;2060;45.27705;6.10508;;0;http://www.refuges.info/point/4927/cabane-non-gardee/Belledonne/Cabane-de-Rouabe/
2771;Cabane du Plan des eaux d'Etache;cabane non gardée;2530;45.16114;6.81292;;0;http://www.refuges.info/point/2771/cabane-non-gardee/Cerces-Ambin/Cabane-du-Plan-des-eaux-d-Etache/
6578;Abri forestier de Forca;cabane non gardée;1100;42.33513;9.1245227777;Détruite;0;http://www.refuges.info/point/6578/cabane-non-gardee/Corse/Abri-forestier-de-Forca/
6022;Cabane d'Aghia Treve;cabane non gardée;896;42.347443333;8.70413;;0;http://www.refuges.info/point/6022/cabane-non-gardee/Corse/cabane-d-Aghia-Treve/
4506;Bergeries de Teghia;cabane non gardée;1530;42.39854;9.07471;;1;http://www.refuges.info/point/4506/cabane-non-gardee/Corse/Bergeries-de-Teghia/
4503;Bergerie des Pozzi;cabane non gardée;1390;42.10482;9.1183;;8;http://www.refuges.info/point/4503/cabane-non-gardee/Corse/Bergerie-des-Pozzi/
4505;Bergerie de Biccarellu;cabane non gardée;1485;42.36939;8.97432;;5;http://www.refuges.info/point/4505/cabane-non-gardee/Corse/Bergerie-de-Biccarellu/
3931;Borie;cabane non gardée;530;43.944;5.75635;;0;http://www.refuges.info/point/3931/cabane-non-gardee/Baronnies-Luberon/Borie/
4545;Bergerie ruinée de Ceppu;cabane non gardée;1595;42.25159;8.98927;;0;http://www.refuges.info/point/4545/cabane-non-gardee/Corse/Bergerie-ruinee-de-Ceppu/
4548;Bergerie de Colga;cabane non gardée;1410;42.265;8.9293;;4;http://www.refuges.info/point/4548/cabane-non-gardee/Corse/bergerie-de-Colga/
4174;Abri forestier de la Bocca à u Saltu;cabane non gardée;1391;42.27798;8.83102;;0;http://www.refuges.info/point/4174/cabane-non-gardee/Corse/Abri-forestier-de-la-Bocca-a-u-Saltu/
4754;Bergerie ruinée de Liccioghia;cabane non gardée;1138;42.38614;9.06168;;0;http://www.refuges.info/point/4754/cabane-non-gardee/Corse/bergerie-ruinee-de-Liccioghia/
6539;Casemate d'entrée du Fort de l'Olive;cabane non gardée;1950;44.9983;6.6482;;0;http://www.refuges.info/point/6539/cabane-non-gardee/Cerces-Ambin/Casemate-d-entree-du-Fort-de-l-Olive/
5927;Maison du Bandit;cabane non gardée;700;42.5370184950883;8.93497467041016;;0;http://www.refuges.info/point/5927/cabane-non-gardee/Corse/Maison-du-Bandit/
4199;Abri forestier de Lumiu;cabane non gardée;979;42.3047;8.7708;;4;http://www.refuges.info/point/4199/cabane-non-gardee/Corse/Abri-forestier-de-Lumiu/
3996;Jas de Bouscarle.;cabane non gardée;1328;44.12704;5.64215;;0;http://www.refuges.info/point/3996/cabane-non-gardee/Baronnies-Luberon/Jas-de-Bouscarle/
3427;Refuge-abri de Vera;cabane non gardée;560;41.72631;8.95133;;10;http://www.refuges.info/point/3427/cabane-non-gardee/Corse/Refuge-abri-de-Vera/
5600;Bergerie du Vallon du Colombier;cabane non gardée;441;43.8260633988253;5.12550830841064;;0;http://www.refuges.info/point/5600/cabane-non-gardee/Baronnies-Luberon/Bergerie-du-Vallon-du-Colombier/
6267;Gîte communal de Poggio-di-Venaco;cabane non gardée;650;42.25824;9.186219;Clé à récupérer avant;16;http://www.refuges.info/point/6267/cabane-non-gardee/Corse/Gite-communal-de-Poggio-di-Venaco/
495;Chalet du Léat (ou Hippolyte Chassande Baroz);cabane non gardée;1725;45.3156;6.1082;;10;http://www.refuges.info/point/495/cabane-non-gardee/Belledonne/chalet-du-Leat-ou-Hippolyte-Chassande-Baroz/
6579;Bergerie de Pasturicciola;cabane non gardée;1590;42.33942;9.112236;;3;http://www.refuges.info/point/6579/cabane-non-gardee/Corse/Bergerie-de-Pasturicciola/
4875;Abri d'Antia;cabane non gardée;590;42.3057;9.1126;;0;http://www.refuges.info/point/4875/cabane-non-gardee/Corse/abri-d-Antia/
4540;Maison Forestière de Melu;cabane non gardée;1358;42.3027;9.078;;2;http://www.refuges.info/point/4540/cabane-non-gardee/Corse/Maison-Forestiere-de-Melu/
4268;Bivouac Ugo Blanchetti;cabane non gardée;2481;45.0157;6.74332;;6;http://www.refuges.info/point/4268/cabane-non-gardee/Cerces-Ambin/Bivouac-Ugo-Blanchetti/
6023;Cabane de la Tusella;cabane non gardée;1327;42.31613;8.81408;;0;http://www.refuges.info/point/6023/cabane-non-gardee/Corse/cabane-de-la-Tusella/
6622;Cabane d'Antia;cabane non gardée;565;42.30346;9.1155567222;;1;http://www.refuges.info/point/6622/cabane-non-gardee/Corse/cabane-d-Antia/
4193;Abri du col d'Arron;cabane non gardée;1450;44.45685;5.60795;;0;http://www.refuges.info/point/4193/cabane-non-gardee/Baronnies-Luberon/Abri-du-col-d-Arron/
2436;Bergerie de Font Combran;cabane non gardée;1000;44.23942;5.33582;;0;http://www.refuges.info/point/2436/cabane-non-gardee/Baronnies-Luberon/Bergerie-de-Font-Combran/
4269;Ancienne casemate frontalière (Ricovero Désertes);cabane non gardée;2200;45.00006;6.75193;;4;http://www.refuges.info/point/4269/cabane-non-gardee/Cerces-Ambin/Ancienne-casemate-frontaliere-Ricovero-Desertes/
3929;Borie;cabane non gardée;0;43.8485;5.78199;;0;http://www.refuges.info/point/3929/cabane-non-gardee/Baronnies-Luberon/Borie/
2658;Refuge de l'Erco;cabane non gardée;1667;42.3680488689408;8.96056294441223;;15;http://www.refuges.info/point/2658/cabane-non-gardee/Corse/Refuge-de-l-Erco/
6625;Abri forestier d'Alzu;cabane non gardée;1575;42.27855;9.052475;;3;http://www.refuges.info/point/6625/cabane-non-gardee/Corse/abri-forestier-d-Alzu/
3930;Borie;cabane non gardée;415;43.85514;5.5724;;0;http://www.refuges.info/point/3930/cabane-non-gardee/Baronnies-Luberon/Borie/
4755;Bergerie de Galghello;cabane non gardée;1632;42.4022;9.0589;;3;http://www.refuges.info/point/4755/cabane-non-gardee/Corse/bergerie-de-Galghello/
108;Habert de l'Emeindras;cabane non gardée;1427;45.281;5.8105;;0;http://www.refuges.info/point/108/cabane-non-gardee/Chartreuse/Habert-de-l-Emeindras/
4757;Cabanes de Vetta di Muro;cabane non gardée;1710;42.42209;9.07396;;6;http://www.refuges.info/point/4757/cabane-non-gardee/Corse/cabanes-de-Vetta-di-Muro/
6071;Abri de Salisei;cabane non gardée;800;42.34598;8.680516;;0;http://www.refuges.info/point/6071/cabane-non-gardee/Corse/abri-de-Salisei/
118;Refuge de la Têtaz;cabane non gardée;1248;45.90922;6.29986;Fermée;0;http://www.refuges.info/point/118/cabane-non-gardee/Bornes-Aravis/Refuge-de-la-Tetaz/
100;Cabane sous le Tracollet;cabane non gardée;1600;45.1942;5.59399;Fermée;0;http://www.refuges.info/point/100/cabane-non-gardee/Vercors/Cabane-sous-le-Tracollet/
1829;Chalet de Roche Coutant;cabane non gardée;1870;45.18409;6.01867;;4;http://www.refuges.info/point/1829/cabane-non-gardee/Belledonne/Chalet-de-Roche-Coutant/
4916;Bivouac Mario Sigot;cabane non gardée;2921;45.11444;6.85917;;8;http://www.refuges.info/point/4916/cabane-non-gardee/Cerces-Ambin/Bivouac-Mario-Sigot/
